created_date,job_title,company,salary,address,time,link_description
"12-11-2025","Junior Developer NodeJS","Công ty Cổ phần Deepcare Việt Nam","15.000.000 VND to 20.000.000 VND","Quận Thanh Xuân, Hà Nội","10-01-2026","https://topdev.vn/detail-jobs/junior-developer-nodejs-cong-ty-co-phan-deepcare-viet-nam-2077486?src=topdev_home&medium=superhotjobs",""
"12-09-2025","[HN] Data Engineer","Tổng Công ty Bưu điện Việt Nam (Vietnam Post)","15.000.000 VND to 30.000.000 VND","Quận Nam Từ Liêm, Hà Nội","28-12-2025","https://topdev.vn/detail-jobs/hn-data-engineer-tong-cong-ty-buu-dien-viet-nam-vietnam-post-2072051?src=topdev_home&medium=superhotjobs",""
"12-25-2025","Mobile Developer (JavaScript/ React Native)","DaouKiwoom Innovation","22.000.000 VND to 45.000.000 VND","Quận Bình Thạnh, Hồ Chí Minh","25-12-2025","https://topdev.vn/detail-jobs/mobile-developer-javascript-react-native-daoukiwoom-innovation-2070753?src=topdev_home&medium=superhotjobs",""
"12-09-2025","Phó Trưởng phòng Phân tích nghiệp vụ (BA)","Công ty Dịch vụ Số Bưu điện (Vietnam Post Digital)","25.000.000 VND to 50.000.000 VND","Quận Nam Từ Liêm, Hà Nội","07-01-2026","https://topdev.vn/detail-jobs/pho-truong-phong-phan-tich-nghiep-vu-ba-cong-ty-dich-vu-so-buu-dien-vietnam-post-digital-2076053?src=topdev_home&medium=superhotjobs",""
"12-15-2025","Product Owner (Làm SP AI)","Công ty Cổ phần Masscom Việt Nam","Negotiable","Quận Thanh Xuân, Hà Nội","04-01-2026","https://topdev.vn/detail-jobs/product-owner-lam-sp-ai-cong-ty-co-phan-masscom-viet-nam-2074384?src=topdev_home&medium=superhotjobs","Nghiên cứu xu hướng thị trường Việt Nam, Quốc tế về các thiết bị lẫn nhu cầu của người già
Nghiên cứu người dùng: Phân tích hành vi người cao tuổi, pain point, nhu cầu thực tế trong chăm sóc – giao tiếp – an toàn.
Nghiên cứu đối thủ cạnh tranh
Nghiên cứu kiến thức ngành
Thu thập yêu cầu từ khách hàng, đội vận hành, CSKH, đối tác y tế/chăm sóc.
Viết BRD, PRD, User Story, tiêu chí chấp nhận (AC) cho các tính năng AI:
Giao tiếp giọng nói, nhắc lịch, gọi khẩn cấp, wellness monitoring
AI companion/ AI LLM trò chuyện tự nhiên
AI Edge xử lý offline
Hệ thống kết nối người thân/caregiver
Tối ưu trải nghiệm người cao tuổi dựa trên khả năng cảm nhận, nhận thức và thói quen sử dụng.
Làm việc với đội ngũ để triển khai thiết bị phần cứng với đối tác sản xuất bên Trung Quốc
Làm việc với đội ngũ để triển khai tính năng.
Kiểm soát chất lượng, theo dõi tiến độ, làm rõ yêu cầu, ưu tiên backlog.
Xây dựng KPI sản phẩm: retention, usage của các tính năng AI, task completion rate qua giọng nói, NPS người dùng lớn tuổi.
Phân tích dữ liệu, chạy A/B test, đánh giá hiệu suất mô hình AI trong thực tế.
Đề xuất cải tiến liên tục để tăng sự dễ dùng, an toàn và hữu ích.
Hợp tác với bệnh viện, trung tâm chăm sóc, tổ chức người cao tuổi, đối tác AI, nhà mạng/thiết bị.
Phối hợp các bên để triển khai thử nghiệm và mở rộng thị trường.
Tối thiểu 2–3 năm kinh nghiệm ở vị trí Product Owner/Product Manager (ưu tiên: AI, Mobile App, IoT, Healthtech, Edtech, Telco…).
Hiểu biết về quy trình phát triển AI: LLM, ASR/TTS, RAG, AI Edge, pipeline dữ liệu.
Có khả năng phân tích người dùng cao tuổi hoặc làm sản phẩm cho nhóm người đặc thù.
Thành thạo viết PRD, user story, quản lý backlog, flow nghiệp vụ.
Kỹ năng giao tiếp tốt, làm việc được với đội kỹ thuật ở mức độ chi tiết.
Tư duy sản phẩm rõ ràng, thực tế, biết đặt người dùng làm trung tâm.
Từng làm việc với các sản phẩm trên thiết bị di động, trợ lý giọng nói, thiết bị AI, wearables, smart home.
Có kinh nghiệm xây UI/UX cho người cao tuổi (font lớn, tối giản, high contrast…).
Từng làm việc trong startup sản phẩm hoặc doanh nghiệp công nghệ lớn.
Có kiến thức về chăm sóc sức khỏe, an sinh, theo dõi hành vi người cao tuổi.
Bảo hiểm
Lương theo hàm, bậc
Phụ cấp
Du lịch
Thưởng
Chế độ nghỉ phép
Đào tạo
Chăm sóc sức khỏe"
"12-15-2025","Kỹ sư Tối ưu hóa (Optimization/Operations Research)","Aimesoft","Negotiable","Quận Cầu Giấy, Hà Nội","04-01-2026","https://topdev.vn/detail-jobs/ky-su-toi-uu-hoa-optimization-operations-research-aimesoft-2075365?src=topdev_home&medium=superhotjobs","Giải quyết các bài toán liên quan đến tối ưu hoá tổ hợp, vận trù học, Operations Research.
Giải quyết các bài toán lập lịch, matching, luồng,...
Giải quyết các bài toán liên quan đến đồ thị.
Đảm nhiệm quá trình từ mô hình hóa (thiết kế thuật toán) đến lập trình, đánh giá, tích hợp hệ thống.
Thành thạo ngôn ngữ lập trình Python hoặc C/C++.
Nắm vững các khái niệm cơ bản của OR/tối ưu hoá tổ hợp (hàm mục tiêu, tìm kiếm, convex optimization ...).
Nắm vững các kỹ thuật tìm kiếm trên đồ thị (nhánh cận, tìm kiếm theo chiều rộng, sâu).
Nắm vững các thuật toán cơ bản của tối ưu hoá, tìm kiếm (A*, IDA*, minimax, alpha-beta pruning, Simplex, MIP).
Biết lập trình multithreading, song song hoá thuật toán là một lợi thế.
Biết sử dụng Cơ sở dữ liệu quan hệ (SQL, MariaDB,...) là một lợi thế.
Biết cách thiết kế, cài đặt Restful API là một lợi thế.
Thưởng Tết và lương tháng 13.
Bảo hiểm, chương trình khám sức khỏe.
Review thường xuyên, liên tục để tăng lương dựa trên thành tích thực tế.
Bạn được đảm bảo xây dựng lộ trình phát triển sự nghiệp và kỹ năng ngay tại công ty, review liên tục để cập nhật tiến độ phát triển và điều chỉnh khi cần.
Được đào tạo, training với các khóa đào tạo miễn phí của công ty bởi các giảng viên, chuyên gia hàng đầu.
Tham gia teambuilding, du lịch hằng năm.
Thời gian làm việc: từ thứ 2 - thứ 6 (8h30 -18h00). Không OT.
Address: 10F, Viet A Tower, 9 Duy Tan Street, Cau Giay, Hanoi, Vietnam."
"12-09-2025","[HN] AI/NLP Engineer","Tổng Công ty Bưu điện Việt Nam (Vietnam Post)","15.000.000 VND to 40.000.000 VND","Quận Nam Từ Liêm, Hà Nội","28-12-2025","https://topdev.vn/detail-jobs/hn-ai-nlp-engineer-tong-cong-ty-buu-dien-viet-nam-vietnam-post-2072052?src=topdev_home&medium=superhotjobs",""
"12-16-2025","Automation Tester (Playwright, Selenium, QA/QC)","Ekino VietNam","Negotiable","Quận 11, Hồ Chí Minh","26-12-2025","https://topdev.vn/detail-jobs/automation-tester-playwright-selenium-qa-qc-ekino-vietnam-2070912?src=topdev_home&medium=superhotjobs","Develop and maintain automated tests (Playwright, Selenium and Cypress) for web and API.
Integrate tests into CI/CD pipelines (Jenkins, GitLab CI).
Collaborate with cross-functional and off-shore teams to align testing with business goals.
Lead test strategies for performance, stability, and security.
Contribute to technical roadmaps, improving automation practices.
Participate in Agile ceremonies (e.g., sprint planning, stand-ups).
Mentor junior testers on best practices and continuous improvement.
1+ years of experience in automation testing.
Hands-on experience with automation frameworks (e.g., Playwright, Selenium, and Cypress).
Strong programming skills in one or more of (JavaScript, TypeScript, Java or Python) for writing robust, scalable tests.
Experience with CI/CD pipelines and version control (e.g., Jenkins, GitLab CI).
Experience in API testing with tools like Postman, Swagger, and SoapUI.
Familiarity with Agile (e.g., Scrum/Kanban), TDD, and BDD.
In-depth knowledge of test automation principles, design patterns, and best practices.
Fluent English communication skills.
Good problem-solving, communication, and collaboration skills.
Strong analytical skills and attention to detail
Proactive and result-driven, with organizational skills.
Experience with performance testing tools (e.g., JMeter, LoadRunner).
Familiarity with security testing practices (e.g., vulnerability scanning, penetration testing).
Familiarity with containerized testing environments.
Experience with cloud technologies (e.g., AWS)
Knowledge of DevOps/SecOps practices.
High-ownership working environment: You will take full responsibility and control of your missions contributing to the team's success.
Continuous skill improvement with new technologies, challenging projects, on-the-job coaching, and training programs.
Annual performance review & bonus: recognize your efforts and identify development/ improvement needs.
Clear career path: define your career development with long-term vision.
Be secured in your mind with employee’s care: private healthcare insurance package, medical check-up, support allowance...
Great-place-to-work activities (company trip, sport clubs...): enhance teamwork spirit and facilitate your work-life harmony.
Phone interview (in both English and Vietnamese).
Physical interview with Department Leads and HR specialist.
For some positions, a technical test will be required."
"12-10-2025","ODOO DEVELOPER - HO CHI MINH","Headway","Negotiable","Hồ Chí Minh","20-12-2025","https://topdev.vn/detail-jobs/odoo-developer-ho-chi-minh-headway-2069296?src=topdev_home&medium=superhotjobs","Thực hiện phát triển, tùy chỉnh và tối ưu các phân hệ Odoo theo yêu cầu từ Quản Lý hoặc người dùng nội bộ.
Phát triển và triển khai các module thuộc nền tảng Odoo như : Logistics, Bán hàng, Cung ứng, Kho, Kế Toán, Nhân sự.
Phối hợp với đội lập trình trong quá trình phân tích yêu cầu, lên kế hoạch và đánh giá giải pháp kỹ thuật.
Thực hiện đánh giá và tối ưu code theo chuẩn lập trình, đảm bảo khả năng bảo trì và mở rộng.
Phát triển, tinh chỉnh các phân hệ nghiệp vụ như: Logistics, Kho, Kế toán, Nhân sự...
Phát triển API để tích hợp Odoo với các hệ thống nghiệp vụ của công ty.
Hỗ trợ vận hành hệ thống Odoo: theo dõi, sửa lỗi, đảm bảo hoạt động ổn định.
Báo cáo định kỳ cho QL trực tiếp: hàng tuần, tháng.
Chi tiết công việc sẽ trao đổi cụ thể trong buổi phỏng vấn.
Tốt nghiệp Đại học/Cử nhân ngành Công nghệ thông tin hoặc ngành liên quan.
Ít nhất 2 năm kinh nghiệm phát triển Odoo ERP - Thành thạo Python, JavaScript, HTML/CSS.
Kiến thức vững về PostgreSQL, hiểu về indexing, optimization, data modeling.
Hiểu rõ kiến trúc Odoo, ORM, APIs.
Có kinh nghiệm làm việc với các module phổ biến (Logistics, Accounting, HRM, ...) từ Odoo v15 trở lên.
Khả năng làm việc độc lập cũng như đội nhóm.
Kỹ năng phân tích và giải quyết vấn đề tốt.
Có khả năng viết tài liệu kỹ thuật và hướng dẫn người dùng.
Tham gia BHXH, BHYT, BHTN theo quy định.
Thưởng KQXL, lương tháng 13 và các phúc lợi liên quan sẽ căn cứ vào kết quả kinh doanh của Công tY
Hỗ trợ chi phí cho CB-NV tham gia các khóa học đào tạo, nâng cao nghiệp vụ...
Và các chính sách phúc lợi hấp dẫn khác…"
"12-14-2025","Senior FullStack (C#, ASP.NET, .NET Core, ReactJS)","CÔNG TY CỔ PHẦN CÔNG NGHỆ AROBID","Negotiable","Hồ Chí Minh","24-12-2025","https://topdev.vn/detail-jobs/senior-fullstack-c-asp-net-net-core-reactjs-cong-ty-co-phan-cong-nghe-arobid-2070250?src=topdev_home&medium=superhotjobs",""
"12-16-2025","Junior QC Manual Engineer","Vietnam Silicon","Negotiable","Hồ Chí Minh","26-12-2025","https://topdev.vn/detail-jobs/junior-qc-manual-engineer-vietnam-silicon-2070904?src=topdev_home&medium=superhotjobs","Analyse user stories and acceptance criteria to understand scope and identify test conditions.
Raise clarifications to ensure requirements are testable.
Create well-structured test cases and checklists for web and mobile flows.
Execute functional, smoke, and regression tests in multiple environments (Dev, UAT, Staging).
Record accurate bug reports with steps, evidence, and severity.
Re-test fixes and update status in the defect-tracking tool.
Maintain test artifacts (test cases, data sets, execution results) in the team’s test-management system.
Contribute to user guides or release notes when required.
Participate in daily stand-ups, sprint planning, and retrospectives
1–2 years of professional or internship experience in software testing or development.
Foundational understanding of software-testing types (functional, regression, integration, UAT).
Ability to design simple, logical test cases and execute them methodically.
Familiarity with at least one test-management or defect-tracking tool (e.g., JIRA, TestRail, Azure DevOps).
Basic knowledge of SQL, HTML/CSS, or browser developer tools for quick investigations.
Good analytical thinking and attention to detail.
Clear written and verbal communication in English and Vietnamese.
Bachelor's degree in computer science, Information Technology, Engineering, or equivalent practical experience.
Professional and flexible working environment
Fast-track career development opportunities
Competitive compensation package
13th-month salary
Performance bonus
Macbook Pro M4/ Dell Latitude Ultra 7 provided
Recognition rewards for outstanding performers
Full social, health, and insurance coverage
Healthcare: Annual health check-up, Health Insurance
Annual leaves: 14 days & 1 Xmas day & 1/2 31 Dec
Active company clubs and social activities"
"12-11-2025","Senior QA Automation Engineer","Motorola Solutions, VietNam R&D Center","1.800 USD to 2.400 USD","Thành phố Thủ Đức, Hồ Chí Minh","31-12-2025","https://topdev.vn/detail-jobs/senior-qa-automation-engineer-motorola-solutions-vietnam-r-d-center-2072933?src=topdev_home&medium=superhotjobs","Analyze business requirements and translate them into test plans and detailed test cases.
Develop, execute, and maintain automated test scripts for web, mobile, and API testing.
Perform functional, regression, integration, and performance testing.
Identify, document, and track software defects; collaborate with developers to resolve issues.
Continuously improve and optimize automation frameworks and test coverage.
Coordinate and manage end-to-end software release processes across development, QA, and operations teams.
Ensure all release dependencies, code merges, version control, and deployment steps are executed accurately and on schedule.
Maintain release documentation including release notes, rollback plans, and deployment checklists.
Communicate release scope, timelines, and risks to relevant stakeholders.
Monitor post-release quality and coordinate hotfixes when needed.
Bachelor’s degree in Information Technology, Computer Science, or a related field.
3–5 years of experience in software QA, including at least 2 years in automation testing.
Hands-on experience in release coordination, version control, and deployment pipelines.
Proficient in automation tools such as Selenium, Cypress, Appium, Playwright, or similar.
Experience with API testing (e.g., Postman, RestAssured).
Familiar with CI/CD tools (e.g., Jenkins, GitLab CI, GitHub Actions).
Good understanding of Agile development processes and release cycles.
Strong troubleshooting, communication, and organizational skills.
Ability to work independently and as part of a team.
Proficiency in reading, understanding, and generating complex technical documentation in English.
Compensation & bonus: 13th & 14th salary, AIP bonus, Holidays, Tet, and Long year service …
Social insurance, Health insurance, Unemployment insurance: by Social Insurance and Labor Law
The regime of annual leave, company trip, and checkup examination
Award for marriage, newborn
We have AON insurance package for employee, spouse, and children every year
You will be trained, learned & work with the best technical managers who help you improve various dev skills & career path
You’ll love working in our dynamic environment employees, young & active
We love sport activities, as marathon, football, swimming,...
Working time: From Monday to Friday | 08:30-12:00 & 13:00-17.30"
"12-15-2025","Chuyên viên Back-end Developer","Công ty Cổ phần Masscom Việt Nam","Negotiable","Quận Thanh Xuân, Hà Nội","04-01-2026","https://topdev.vn/detail-jobs/chuyen-vien-back-end-developer-cong-ty-co-phan-masscom-viet-nam-2074293?src=topdev_home&medium=superhotjobs","Xây dựng API cho App Flutter, launcher Android, AI Buddy và thiết bị.
Phát triển toàn bộ logic phía server, xử lý nghiệp vụ phức tạp.
Tích hợp AI services: LLM, AI cloud.
Xử lý các logic
Thiết kế kiến trúc microservice hoặc service module theo từng domain.
Thiết kế và quản lý cơ sở dữ liệu (MongoDB / PostgreSQL / NoSQL).
Tối ưu truy vấn, hiệu năng đọc/ghi lớn, scaling ngang.
Đảm bảo tính toàn vẹn dữ liệu từ hàng nghìn thiết bị.
Sử dụng WebSocket để truyền dữ liệu thời gian thực.
Tích hợp hàng đợi tin nhắn (ActiveMQ/RabbitMQ/Kafka) cho pipeline AI và thiết bị.
Có kinh nghiệm làm việc với Cloud Storage, xử lý ảnh, nén ảnh, cdn, quản lý metadata, lưu trữ
Xây dựng tích hợp dịch vụ gọi điện/ video bằng WebRTC hoặc các dịch vụ cuộc gọi videoSDK, Agora. Nắm vững về kiến thức real-time data, băng thông, tối ưu độ trễ.
Triển khai backend với Docker, CI/CD, cloud (AWS/GCP/Azure).
Monitor, logging, alerting, đảm bảo uptime và độ ổn định.
Xử lý sự cố, tối ưu hiệu năng, cải thiện độ trễ hệ thống.
Thiết kế cơ chế xác thực/ủy quyền (JWT/OAuth).
Triển khai chuẩn bảo mật backend: rate limit, input validation, data privacy.
Bảo vệ dữ liệu người dùng (trẻ em / gia đình).
Làm việc với Mobile (Android/Flutter) để tích hợp API mượt.
Phối hợp cùng AI Integration & AI Edge để kết nối pipeline AI Buddy.
Làm việc với PO để nắm rõ yêu cầu nghiệp vụ và timeline.
Hỗ trợ UI/QA trong test tính năng và tối ưu flow người dùng.
3+ năm kinh nghiệm phát triển phần mềm.
Thành thạo NodeJS, ưu tiên hiểu TypeScript và framework như NestJS/Express.
Kinh nghiệm sâu về REST API, WebSocket, mô hình bất đồng bộ.
Kinh nghiệm với MongoDB hoặc hệ thống NoSQL tương đương.
Kinh nghiệm với message queue như ActiveMQ / Kafka / RabbitMQ.
Hiểu về authentication/authorization trong hệ thống đa dịch vụ.
Kinh nghiệm triển khai backend trên cloud & Docker.
Thành thạo Git và quy trình phát triển dự án.
Kinh nghiệm làm việc với hệ thống AI (LLM, ASR/TTS, AI pipeline).
Từng làm backend cho thiết bị IoT hoặc sản phẩm nhiều thiết bị kết nối.
Kinh nghiệm tối ưu high-performance backend, scaling lớn.
Kinh nghiệm bảo mật dữ liệu trẻ em (COPPA hoặc tương tự).
Từng làm việc trong startup sản phẩm công nghệ.
Bảo hiểm
Lương theo hàm, bậc
Phụ cấp
Du lịch
Thưởng
Chế độ nghỉ phép
Đào tạo
Chăm sóc sức khỏe"
"12-14-2025","Business Analyst","Public Bank Vietnam (PBVN)","Up to 2.500 USD","Quận Hoàn Kiếm, Hà Nội","03-01-2026","https://topdev.vn/detail-jobs/business-analyst-public-bank-vietnam-pbvn-2074935?src=topdev_home&medium=superhotjobs",""
"12-16-2025","Middle/Senior QC/QA AUTOMATION (Backoffice Platform – Web/Dashboard)","CÔNG TY TNHH GIA CÔNG PHẦN MỀM RGP","Up to 35.000.000 VND","Hồ Chí Minh","15-01-2026","https://topdev.vn/detail-jobs/middle-senior-qc-qa-automation-backoffice-platform-web-dashboard-cong-ty-tnhh-gia-cong-phan-mem-rgp-2075094?src=topdev_home&medium=superhotjobs",""
"12-15-2025","[HN] TRUNG TÂM ĐỔI MỚI SÁNG TẠO - PHÂN TÍCH NGHIỆP VỤ (BA - IT)","Tổng Công ty Bưu điện Việt Nam (Vietnam Post)","15.000.000 VND to 45.000.000 VND","Quận Nam Từ Liêm, Hà Nội","04-01-2026","https://topdev.vn/detail-jobs/hn-trung-tam-doi-moi-sang-tao-phan-tich-nghiep-vu-ba-it-tong-cong-ty-buu-dien-viet-nam-vietnam-post-2075537?src=topdev_home&medium=superhotjobs",""
"12-09-2025","[HN] LẬP TRÌNH VIÊN JAVA","Tổng Công ty Bưu điện Việt Nam (Vietnam Post)","13.000.000 VND to 50.000.000 VND","Quận Nam Từ Liêm, Hà Nội","28-12-2025","https://topdev.vn/detail-jobs/hn-lap-trinh-vien-java-tong-cong-ty-buu-dien-viet-nam-vietnam-post-2072050?src=topdev_home&medium=superhotjobs",""
"12-09-2025","NHÂN VIÊN KỸ THUẬT SẢN XUẤT","CÔNG TY TNHH GIẢI PHÁP NHÂN SỰ GLOBAL DOOR","11.000.000 VND to 13.000.000 VND","Bình Dương","08-01-2026","https://topdev.vn/detail-jobs/nhan-vien-ky-thuat-san-xuat-cong-ty-tnhh-giai-phap-nhan-su-global-door-2075689?src=topdev_home&medium=superhotjobs","Quản lý nhóm công nhân sản xuất
Theo dõi & đảm bảo tiến độ kế hoạch sản xuất
Đảm bảo chất lượng trên công đoạn sản xuất
Sửa chữa máy lắp ráp tự động ở khu vực sản xuất
Báo cáo định kỳ cho cấp trên
Giới tính : Nam
Tuổi: < 32 tuổi
Tốt nghiệp Cao đẳng trở lên
Tốt nghiệp chuyên ngành liên quan Tự động hóa  / Thiết bị điện tử / Lắp ráp tự động
Không yêu cầu kinh nghiệm, vào sẽ được đào tạo
Có thể giao tiếp bằng tiếng Anh
CV gửi bằng tiếng Anh
Yêu cầu UV nhà gần c.ty (< 10 km) do phải đi làm theo ca / tăng ca theo sản xuất
Mức lương: 11 - 13 tr (tùy vào năng lực và kinh nghiệm của ứng viên)
Địa Điểm làm việc: KCN VSip I, Bình Dương"
"01-07-2026","Phó Trưởng phòng Phân tích nghiệp vụ (BA)","Công ty Dịch vụ Số Bưu điện (Vietnam Post Digital)","25.000.000 VND to 50.000.000 VND","Quận Nam Từ Liêm, Hà Nội","07-01-2026","https://topdev.vn/detail-jobs/pho-truong-phong-phan-tich-nghiep-vu-ba-cong-ty-dich-vu-so-buu-dien-vietnam-post-digital-2076053?src=topdev_home&medium=superhotjobs",""
"12-09-2025","Senior PMO (Tiếng Nhật)","CÔNG TY TNHH GIẢI PHÁP NHÂN SỰ GLOBAL DOOR","30.000.000 VND to 50.000.000 VND","Hồ Chí Minh","08-01-2026","https://topdev.vn/detail-jobs/senior-pmo-tieng-nhat-cong-ty-tnhh-giai-phap-nhan-su-global-door-2075708?src=topdev_home&medium=superhotjobs","Theo dõi tiến độ, vấn đề, rủi ro và chất lượng tổng thể của dự án trên toàn bộ các nhóm và báo cáo kịp thời khi có vấn đề phát sinh.
Quản lý Nhóm: Phối hợp chặt chẽ với các thành viên trong nhóm và các chuyên viên truyền thông, hỗ trợ họ phát triển, phân công nhiệm vụ hiệu quả và tối ưu hóa khối lượng công việc để tối đa hóa hiệu suất chung của nhóm.
Quản lý Chất lượng: Xem xét các phiên dịch và tài liệu họp để chuẩn hóa chất lượng dịch thuật và đảm bảo giao tiếp rõ ràng, chính xác.
Trực quan hóa tiến độ công việc và làm nổi bật khoảng cách giữa kế hoạch và thực tế (chẳng hạn như lịch trình, khối lượng công việc, lỗi). Chia sẻ cập nhật thường xuyên với các bên liên quan.
Báo cáo cho Ban Quản lý
Tiếng Nhật N2 - N1
Tối thiểu 5 năm kinh nghiệm thực tế ở vị trí Quản lý Dự án tại một công ty Nhật Bản (lĩnh vực CNTT, thương mại hoặc sản xuất,...)
Kinh nghiệm quản lý các chỉ số định lượng như doanh thu, KPI và tiến độ phát triển
Khả năng mạnh mẽ trong việc nhanh chóng cấu trúc các cuộc thảo luận trong cuộc họp thành các nhiệm vụ có thể thực hiện được, tập trung vào đúng hạn và duy trì chất lượng
Thành thạo các cuộc họp, giao tiếp trò chuyện và các công cụ quản lý dự án như: Backlog, Jira, Trello, v.v.
Mức lương cạnh tranh, thỏa thuận theo năng lực và kinh nghiệm.
Cơ hội phát triển nghề nghiệp và thăng tiến trong công ty.
Được hưởng đầy đủ các chế độ bảo hiểm theo quy định của pháp luật.
Tham gia các hoạt động teambuilding, du lịch hàng năm.
Môi trường làm việc năng động, chuyên nghiệp và thân thiện.
Cơ hội được đào tạo và phát triển các kỹ năng chuyên môn.
Địa Điểm làm việc: Bình Thạnh - HCM"
"12-09-2025","Cyber Security Consultant - Chuyên viên Đánh giá An toàn Thông tin","CÔNG TY CỔ PHẦN AN NINH MẠNG 405CYSE","15.000.000 VND to 25.000.000 VND","Hồ Chí Minh","07-01-2026","https://topdev.vn/detail-jobs/cyber-security-consultant-chuyen-vien-danh-gia-an-toan-thong-tin-cong-ty-co-phan-an-ninh-mang-405cyse-2075865?src=topdev_home&medium=superhotjobs","Thực hiện đánh giá an toàn thông tin cho hệ thống, ứng dụng và hạ tầng mạng dựa trên các tiêu chuẩn quốc tế như ISO/IEC 27001, SOC2, NIST, CIS Benchmarks… và các quy định của pháp luật Việt Nam như Luật An ninh mạng, Luật dữ liệu, Nghị định bảo vệ dữ liệu cá nhân;
Phân tích rủi ro, xác định điểm yếu bảo mật, đưa ra khuyến nghị và giải pháp giảm thiểu phù hợp;
Tư vấn thiết kế các mô hình bảo mật cho hệ thống doanh nghiệp: Firewall, WAF, IPS/IDS, SIEM, IAM, PAM, Endpoint security, Network Segmentation, cloud Security…
Tham gia xây dựng và cải tiến chính sách, quy trình, tiêu chuẩn ATTT trong nội bộ.
Hỗ trợ team triển khai trong quá trình triển khai và tối ưu các giải pháp bảo mật, xử lý sự cố an ninh cho khách hàng.
Lập báo cáo đánh giá, tài liệu kỹ thuật và trình bày kết quả với khách hàng hoặc ban lãnh đạo.
Cập nhật xu hướng tấn công, công nghệ bảo mật mới và đề xuất ứng dụng vào hệ thống.
Tối thiểu 3–5 năm kinh nghiệm trong lĩnh vực an toàn thông tin hoặc đánh giá, tư vấn giải pháp bảo mật.
Có hiểu biết về kiến trúc mạng, hệ điều hành (Linux/Windows), dịch vụ web, cơ sở dữ liệu, cloud (AWS/Azure/GCP).
Có kinh nghiệm triển khai hoặc vận hành các giải pháp bảo mật (SIEM, Firewall, IDS/IPS, WAF, Endpoint, DLP…).
Hiểu và áp dụng tốt các tiêu chuẩn: ISO 27001, SOC 2, NIST CSF, OWASP, CIS…
Kỹ năng phân tích rủi ro, lập kế hoạch và viết báo cáo chuyên nghiệp.
Tư duy logic, chủ động, có khả năng làm việc độc lập và phối hợp với các đội nhóm kỹ thuật khác.
Ưu tiên ứng viên có chứng chỉ: CEH, OSCP, ISO 27001 LA/LI, Security+, CISSP (là lợi thế).
Chế độ bảo hiểm đầy đủ;
Chế độ nghỉ phép năm 12 ngày và ngày phép thưởng;
Chế độ thưởng theo hiệu quả công việc;
Môi trường làm việc linh hoạt, nhiều cơ hội phát triển kỹ năng;"
"12-09-2025","Data Analyst (Intermediate/Senior), StoreFront eCommerce Platform (Total annual compensation $55,000)","Crossian","Thương lượng","Quận Hai Bà Trưng, Hà Nội - Quận 1, Hồ Chí Minh","07-01-2026","https://topdev.vn/detail-jobs/data-analyst-intermediate-senior-storefront-ecommerce-platform-total-annual-compensation-55-000-crossian-2076044?src=topdev_home&medium=superhotjobs",""
"12-09-2025","Senior Frontend Engineer (React/NextJS), StoreFront eCommerce Platform (Total annual compensation $55,000)","Crossian","Thương lượng","Quận Hai Bà Trưng, Hà Nội","07-01-2026","https://topdev.vn/detail-jobs/senior-frontend-engineer-react-nextjs-storefront-ecommerce-platform-total-annual-compensation-55-000-crossian-2076045?src=topdev_home&medium=superhotjobs",""
"12-09-2025",".NET Backend Technical Lead, Supply Chain Management System (Up to 30 months of salary per year, Annual compensation over $70,000)","Crossian","Thương lượng","Quận Hai Bà Trưng, Hà Nội","07-01-2026","https://topdev.vn/detail-jobs/net-backend-technical-lead-supply-chain-management-system-up-to-30-months-of-salary-per-year-annual-compensation-over-70-000-crossian-2076046?src=topdev_home&medium=superhotjobs",""
"12-12-2025","BE Developer (NodeJS)","99tech Solutions Sdn. Bhd","Thương lượng","Remote","11-01-2026","https://topdev.vn/detail-jobs/be-developer-nodejs-99tech-solutions-sdn-bhd-2077944?src=topdev_home&medium=superhotjobs",""
